,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,143.532893073455,369.41910974848554,88.95262153505115,203.66423689348522,72.83207338594056,-160.15976301367243,83.34117461723626,131.43603452513995,72.24387264896512,-366.8382624336075,110.63204465716731,117.39895069729812,259.0025066584737,-27.231624254275584,-63.98363977802235,25.631403177989014,-438.38137166232656,4.2291069890078745,-5.063134806306168,-174.20090492304408,129.22403584443936,25.92837976258697,47.73197415003443,-256.18803615552974,-35.52790495628384,-120.79926565029217,375.6947804901737,-6.117124951970602,13.03452714821282,-47.50009092059106,143.48981021730506,188.5448175366229,-33.92363696335056,-142.65449744438388,-116.24611462440095,8.814329240321726,110.14931279394858,-335.1716795075648,-18.340514757060888,-253.30271477078043,276.0966312456092,-289.74523781451177,284.94835217533756,-109.70634669159816,18.076748810376408,-108.78796624480546,-2.176347485625776,-301.34250451685887,56.49509163267966,-229.9201134239011,289.3056960425358,119.22787283198433,-5.112650605799757,-309.0568192663707,-21.93272048224543,284.03330147018227,-74.5073779231672,-88.54684865570486,399.06980717146894,-209.38069581818422,107.40660204720518,48.17693613435741,208.79179769382418,-396.6448150380504,101.13191802588562,-164.858610734962,86.93011049283155,-25.02391466752573,33.472622924467316,9.267957758452667,143.36121253972175,244.58432587359653,64.8709757947729,-13.477098183150162,-135.48936459532166,-554.1697900346334,-96.3489003096071,46.36413377868698,104.84889255135914,330.4629704396807,-243.13308762787284,-430.75671575364936,113.61078833985037,228.46045344640694,-69.8515211841815,-262.59582901388336,266.0637300258408,-22.548679892367296,-299.3711269208978,-116.21252889450255,96.83933909746733,-266.23049933336193,277.87075829703866,-31.129449857024966,-469.232050174643,266.42051352241987,-74.16230846923887,177.7777654456046,153.31720267626017,-79.79089557852599,297.8170422651167,104.96459183949514,-747.498285803187,374.06318422191373,-122.6076460500407,186.2206541251288,-286.2189988131178,-132.02781182229555,222.23026387166396,-123.80816700378882,-103.29548888657843,102.46513904447778,-101.34041801773061,-183.7227696862218,262.67238991603614,-167.08619773703998,-143.47024824801508,30.344856612889203,45.43264041757301,228.84732306674658,-80.47459995181404,6.908108676668493,-123.92414570412822,-18.975201243118605,-322.5091651207962,157.90689715922701,-291.2396439479501,410.4656847675373,0
1,144.23032172684384,74.46886978589747,-178.1359622560521,-158.35558456157955,-8.08480183731118,31.585420519822733,478.03080503075967,-487.8108854142388,30.46588307005564,-92.75595402390906,156.47319477556562,177.1747195876582,20.728173257797557,40.425346549850644,-64.2933984101189,132.86462688497747,228.29805484011376,-345.50777094767477,-178.44527735685247,276.52657523016507,126.97607965210754,-126.77571033301224,171.87969060067468,-157.90137169500434,-14.497713042330636,26.712458767791798,-219.60983845408035,444.7950663339823,-232.75107676857664,110.96138875605453,-196.1824977131005,213.71982016171813,-22.50017268237209,199.51454357809197,-331.016635755192,71.33742291938356,-95.69318186762024,-97.92825339882982,61.2795263503135,64.67886494564064,-97.62179596583118,95.81382883460148,130.04863934346835,-141.8178038595667,-0.5836656998276197,5.428036852942256,317.54888836095654,-557.8135957727276,-17.38980261955811,149.5736844718598,184.51858589968077,69.58953554191308,-140.88003006554874,-39.107074724405905,159.2304670795749,7.386303757202722,199.64754021347952,-188.80220584758294,81.24956743065314,31.87141396045525,74.36525949353387,-76.18546329419459,49.202871238726786,-91.27668610461745,-48.85469122898498,147.05112693700465,163.03096585896603,-166.7794381245514,-193.91539250981987,145.80725846630764,16.609217091431518,-84.95924091386748,127.22759595447364,46.92357538030082,-3.7250297924009814,14.591505041964652,-87.71934060037509,146.32174630471792,-68.35391335029725,118.47269945491905,33.022906074606496,-173.6942223167555,31.06031477955615,49.23880714399644,-11.19277651781374,-200.0771306904791,195.77017372460273,55.972757974864116,2.053534296941038,2.1736887922022703,6.236376935219539,-95.91283927271309,112.76317875500143,-53.30660360954788,64.26650084100214,7.059985127799038,-82.66207329161438,145.26245595695008,73.11118556199618,-143.1583969011539,-230.11799209039745,109.14292501272962,-86.49147085541715,193.84859064647742,-279.32279915881196,164.22856689882352,-48.6783201316278,115.55164003156554,-15.438014290194072,93.5549912109614,-196.09239071061887,213.91408978900296,137.26373629665352,-160.79467344275741,-31.00160503530118,-89.85052401620689,204.76090035069848,-66.69438243416849,-222.37380848729006,93.98964672771274,74.88686998448263,-6.746662885385888,136.93406764275375,7.292571822520301,-56.57217278867057,159.35181089950908,-235.10787309233547,156.15487579698174,0
2,37.63686359132972,-77.68516809908675,36.596355249812405,12.067146658995334,-42.27734927727227,61.2475720450575,58.057178248469306,66.45196413408554,-52.985336145143904,-81.46561020004364,-68.036746979036,84.76351541970479,60.72220338093521,-69.25897528309223,151.25249001215383,76.32808181710934,36.93056866861133,65.0821737387434,-22.99244001831822,7.3891693516697075,-119.18681640254746,-24.906863060818523,-20.894081950941192,13.493539684125878,-16.75597328601159,120.34962697522094,-53.03701222874133,17.488883301342177,-6.461800427749369,50.33603563247631,-50.37072049204375,24.57335318443056,-10.351597581683851,-38.852101373339686,36.18737568453276,-134.85928572022283,-34.62807535999537,-13.018148383518835,38.30436573451172,-96.08258064849257,118.71810789729587,-75.82036841878482,-42.48374964413915,-36.59070462575472,-135.20854574907216,83.01140613554452,68.18816119952825,-76.89270118031696,28.20442441662255,83.7486130275643,-17.40119313828407,72.55756912142543,161.26929818787278,-47.90228694963999,-2.0042387910335933,53.91137642555364,-24.3851136230399,-30.855370165990447,-192.3663351664301,-6.32950645266531,83.52358175609437,-7.90915971382374,-18.787429186133124,-27.043708693161392,95.82227820484405,-70.9442723964237,-38.939290199166024,-16.840005669519098,80.3023501418057,-0.9536351439408293,-79.39843777093142,-50.93541093798041,45.490166613936594,66.63781339402738,49.0955597692983,-5.030222970708279,109.53552887787463,-23.18682217125968,30.570474433788448,-41.786688203437066,44.69741677596407,19.07722446721588,-145.0268971802206,92.24725171557026,-13.262670191911397,-9.519833892512246,-9.531311357305981,-25.43964695313907,18.604275813869656,-32.025899929373644,10.450970547694094,-0.7396211166642495,32.37580291178415,180.68385354482433,78.28737717732218,13.739948359569157,37.01557780153614,-87.79690296683621,82.12504972563826,4.064770085351,-2.2263503129577984,18.18883963138907,22.24443339782566,81.79402916496952,24.36133224231532,-9.61158577389071,-41.58522470141598,3.983435829021393,62.596687468279015,96.4696164442526,57.60298942519746,-103.05907987223824,-36.2655165751505,54.08734560184851,-31.236792650414312,-125.21973413885635,96.29896304633434,-32.64362561840878,44.055020029453516,40.289825936317854,-92.63777291049766,-30.657322203846807,-35.26994773825834,32.5035874758661,-6.726917313358629,-52.226949895585136,9.758415040474318,67.41502696992019,0
3,74.87692555994327,24.014216398167257,-3.6349939560327087,49.999748963487136,-49.5542017120288,-1.8725257338113437,12.256549689928303,105.89467791964466,-97.87418025030999,67.26391831002087,-23.46846718329776,50.49526435477864,26.91895662807627,26.287090012645606,21.80621637482156,10.992794995983893,8.205710650341999,37.68084509908152,9.647051988599712,-62.019090645341485,-49.871455966785554,-27.420732259607263,-61.54441319168382,-15.631856591036701,17.037172400386883,107.58638814872853,-17.76803947206403,-21.175193382128825,-41.913261164689374,-0.47129271235228787,-69.58825753507482,85.12879459221409,-133.9480174236615,-59.03056471414625,142.0880527193316,0.1322577139438792,-160.4078654504591,73.71668489044406,72.63302026908354,-31.603640308892416,75.1459147412724,-154.34616137600673,-84.91855868582675,-9.784752610404668,39.47363074044812,15.62621765678088,48.71873827396519,-47.62690833441701,-56.10009010586895,46.16862510884882,12.544656678067692,182.09870328271114,41.57338627906876,115.9063107144062,0.11548832771657658,22.19905658026023,-7.604416001825911,53.69474229478536,-14.433470765552002,-58.707981435890105,-29.78422352153009,4.155383198423291,18.397804087005753,51.381751450380705,94.10262065202423,-31.368421076804132,-21.621238127387368,20.397323852827036,55.62418866326641,-58.05414334839523,16.21284884910453,-76.49716176849893,16.6904873055517,114.94229551541548,-106.37896770652088,-63.88888075961525,43.94026928902429,-198.65692036545073,66.44442224393138,-53.82922772920347,13.426565938402744,108.3058590633567,-50.61419060295931,8.735547003724479,25.217738821402826,64.21851273010442,-84.97252050545912,17.293409590315353,-0.30263838197154413,-28.643357141830446,11.669539867784115,8.752286124296347,45.2543055527007,53.449914462755736,2.956171629585091,-2.5525650897521928,149.6947724301421,-4.578087759967614,37.4815636302006,-53.501242673584784,49.31009446181683,-36.95452052552753,-53.456573825145654,-43.16325167942917,116.75049250456999,22.96064412623833,-54.542295377937265,22.970743638716286,76.65025299411752,2.904909183244456,-1.7553060481167293,-6.501173739691623,-50.11480042498655,-51.874071514679336,27.204293795243608,-221.94213826409467,226.38364723401855,-36.9807903602223,-17.381213236111293,129.97782412719883,-55.24381027083802,5.774726136289174,32.921400130293144,19.372174034811025,-10.201794826299672,34.09456394709308,43.69365993519946,32.36947980066343,0
4,31.341864731039706,25.938735166054855,-36.0281998233718,21.014883158070553,20.485119805152944,14.762867196875847,19.55753847646416,6.465265040989296,106.8425437392395,104.19192913591853,156.89562517920075,92.7351846022854,156.92055559249778,94.67812745491261,1.3498697810402902,-85.6701418958044,-1.7249348163443683,11.159979611573396,-30.608118290769696,-31.268814120051147,-90.31609312565989,67.99809803391113,77.73488524643376,159.42762703777447,155.64442966750119,41.39450683044446,55.98364006126554,-71.76300212926623,-137.18633560491594,-65.88330854920292,-69.55081300872713,-183.34544640108618,-47.922805580181105,29.35944743867895,58.92616394233907,83.934223496868,92.30939801521059,53.59414175808316,123.76751460973507,-38.71816354919915,-29.03146553598609,-83.70170971018891,-71.02957657665864,-18.665456285107073,-42.59431687000986,-34.85561456858807,-34.01724009034284,-38.93051644224759,119.11113790647494,106.14909742776888,102.0092372085982,75.52008216641372,21.67734893148844,85.99523888462143,-18.72690463037816,-65.78478152798981,-34.616773426415136,50.745242559715244,-8.467214154562246,-85.42194982589241,-97.05047036280268,-56.92337208852878,-58.46996934737382,-28.524526063443602,24.589573730956875,21.15554636920121,78.7567434503072,99.64087132117261,24.460223440679066,99.466833122544,-156.33216697409566,17.28051199932007,-56.024936909868444,30.13036508061492,-29.82121667128349,7.347492200010536,3.5970305849780293,31.1531484380478,7.116678292929451,89.12296527574117,52.34091923151527,54.7584197866775,52.61370674442292,73.32928258869333,104.64008974013493,60.30549146261693,-140.94188859082897,-70.89921231195501,-92.39378862576879,0.06913290918464554,65.8460101200093,-30.96366768293312,82.07156302787308,1.6372156410636265,12.343415452221869,136.3768408565232,39.30043151963888,47.525121931740266,-71.48302582319579,-45.7751122081426,-58.09479992743686,-53.995565528383594,-96.71210807534544,-130.5890232501969,12.002810754675242,-112.92124916326023,18.13844958783645,-71.12583281596014,-94.9346605517075,-47.197544725086885,-112.92199070602564,-42.05171212231661,-57.10882201030462,-102.84986409453492,-9.32192715419921,-129.25071189452717,-2.010232509133381,-27.87049970737072,-66.54971231911283,39.16839340262852,36.24310305700426,65.09526422698382,88.53999590715324,61.8860688338468,13.910940085688726,21.855911226770974,34.65760915100009,7.222816471102938,0
5,293.17371015191276,-200.6711530180201,233.0412565339426,-95.4389749430402,84.23696342068882,-276.83179778643824,321.6987651701514,-172.5510380334028,250.0532667774603,-188.2761944459318,-84.97186544771404,83.01538016974115,-106.75942889969045,221.08766302028639,-144.06629976957316,76.90440150995676,95.1370563009021,30.804530397414183,62.64679374958792,-248.571397803678,153.70683276905584,-136.37372947207948,128.4975002392405,-21.161597116703824,118.90541281620139,126.99835859030526,-43.499229424151714,21.598613378978783,271.99900419050743,-192.02629682414693,205.08703262336115,41.52044268627267,104.5810584377044,-136.72230132441723,255.19716804591366,-62.39090917454219,-23.991120170443878,130.48250265454806,-124.67470266219517,108.25593035906331,-57.03755888020855,-115.6756956257177,-3.137382850210237,-98.90770040856425,125.65592938997506,131.12864380397875,-30.67333890256083,-31.240885911930103,222.4478771014641,-571.7869738618264,-13.78612584629495,124.18159261076167,78.2867755164826,-25.02203407702777,-156.4562150361422,164.56236969251276,-56.4820283946072,-95.12395188268258,68.29368335370324,18.893459937387668,-121.58580182437355,7.175802232222907,-292.71544323633447,41.339625515606436,-180.26524896120162,254.1571669597343,29.71361106398887,15.199945567485443,139.71862281354953,274.1829330449573,-6.500077278163758,0.2884277815074796,-68.8496521539779,98.519186073399,-27.59216274110095,-296.04831594658555,-127.62369115870479,12.022797653930207,-268.0415891276146,151.87271695706255,-378.74590832615587,159.02822139149401,-198.45022974640762,98.35019297052243,-123.85574275557906,-159.71285990812436,75.3937415975054,-107.07514289877224,-80.76967826187604,-10.960600302863398,156.65798732146732,-42.23944711106431,-33.17074008075082,297.6297642342684,-66.67230116826698,176.5120173411336,-31.060939616145227,-9.484631587677711,-34.836274815743366,-483.2686414243399,326.8342088350955,80.67588347153826,160.92025271172824,-45.88121869787594,-218.13591873342415,-86.79419219687877,168.47244139088085,-115.55662604339804,138.9852376798559,-55.8460172362399,60.368327282528114,-56.62152620895646,-87.77138674379331,84.81352850314323,34.58555366871683,-67.72697480535759,-92.91308118509437,105.75338052785224,42.6158039642568,-21.56663444045018,32.77202533354827,55.47389690775806,-100.71226766582791,-24.50001237022634,59.74602113770811,-173.29948892037226,213.37001520246167,-249.79677612934273,0
6,-40.90335279080498,-106.49589554227454,-73.81618877459084,42.71273682654533,101.09453418886642,-173.69459798489402,45.516155399301326,-40.64842470268201,31.952840045950637,-19.058924825143407,22.99041371969505,45.53381231284736,-50.11538998382204,-70.3022314448442,3.8921708234748227,32.17430051277989,49.69887290120461,-53.4932109109989,-20.780855173428378,-33.27714214452586,-146.17886813769837,-62.725690307126456,-2.710119485638927,-139.9795638211693,4.365140074704344,-54.846894302672496,-4.802561661876421,24.74717968819235,-32.756269129279644,-24.274429023763627,19.443780219864557,47.24222399151611,-100.92026833374649,52.623152310904736,134.96463514538746,0.8337705586203388,-70.35381781383232,49.65805157333766,16.689679640468007,-36.92857684590109,59.722695753690545,-105.33592614005002,-53.66794414278805,-54.098082339264074,88.06360376665103,155.4617148528285,76.64055674643251,108.31213582697421,-66.33598847061653,-3.9018227256837115,-8.930620720625015,-54.861929365407995,111.09039955641741,-45.365437059568514,-85.43401349295691,-160.24564995785096,89.68801773534304,38.446449708475505,88.3208918865042,-45.62849522478147,82.56269627528417,-34.641820460364826,117.26084874685641,-100.52730439523498,76.93712129498562,65.2377781052262,11.966582797354636,75.78585774611885,-162.6237943971143,109.12878309932177,-65.23467113595912,-22.415542082071788,29.4732439603037,0.6317365239658992,-40.422780501174145,53.059574538962565,-87.38978065480819,190.0271110842086,-57.36510303284051,-4.069285230224892,92.44210382998227,-118.57507210421211,-9.785038721063636,149.64151090974943,-67.1103665808061,-117.47473946598109,-76.251107250344,-162.86138475260012,-93.622709074868,31.626886244738134,-48.427711011129155,153.04045862605528,-25.17979382538428,9.637947085782727,-178.32536760708996,-97.52754259104037,-24.14157427345529,121.51705435729454,118.88658662659398,-9.322342093264105,-106.8849896523744,-156.94183784287588,46.968278922946666,-61.68622501924527,21.9681787449655,-123.78873634055688,45.84877443005299,134.64631038673727,-30.469260511343258,-294.01972977856354,20.944708460414617,2.516713489446957,92.55502356557308,57.36529627567195,12.001150654817952,104.73069468353327,98.49429397477888,-75.05865726820053,-69.19290602249183,194.956071275245,64.2761289213413,-117.3937066774556,85.91317233258721,-91.02096370052922,36.68395996894607,55.89820356002628,-51.7221359737723,24.04545120394185,0
7,-15.05710300269736,353.2216992494409,39.110525083349614,-110.22758379995312,10.038665558921075,-223.77708021189804,602.2066584138788,-483.8215254318933,38.61429141110324,145.97504711221563,278.31298052798,-521.7691897117227,365.2255828390033,152.7624047433694,-51.464702411597216,161.74282670807463,64.75432132094443,-49.33598107870927,-118.84789732803438,256.5016416434015,-51.48523286083047,165.34616284100332,-130.75096007427226,-335.7334448823233,197.61570463641607,50.78788065760679,166.94583854116124,-174.47426114054724,-82.31899745664984,-183.05680864379212,322.2223483057542,-567.3747667303552,-177.92531951115507,97.57286329254038,155.91422123046277,62.24120207756242,12.60674681473671,271.03010680012335,-384.7070511706687,-30.205696686253297,91.57415953063504,-335.75455488148657,231.20341735587667,78.02138314151546,226.18181813790727,-229.41128783090437,-66.72411297335296,-224.42234673322264,358.7118053803961,-232.99247141877217,-284.61974784461927,130.97093171040055,-182.15322619145402,25.139124763293346,49.85378463477426,155.17053491646107,251.094956464609,499.56746365086315,-285.1252990225398,156.9130763177384,106.25077315785151,205.76269477476154,76.46835481175788,308.09392484893317,57.88383082880468,254.4321842989733,6.9267289187260985,-521.1744908498173,187.16745813051224,-129.72742306556435,61.434786763961746,-70.88753432859423,92.2453748367285,90.63070071224242,162.4125573139237,-221.07203992781817,-112.26859261172953,-64.66087611376074,113.57967822134884,-80.3079709124354,-205.24570164494492,78.76147974504514,5.224780070735619,163.51960995856496,20.284846538723336,-215.993568970149,178.46208898987294,102.16745744689347,166.94734521431326,-178.7834471043841,-99.07752519587457,-109.49772387324157,-102.36769851950206,310.0006281121812,-114.66312880678652,-166.45625475986165,-53.69488714835048,2.2428327126837644,-631.6267438835192,185.67050706297448,-197.46622164821696,228.55362834871056,-58.978134067485485,20.1359370760066,-34.45634125258934,212.18976413622033,-27.34385593948886,6.75348442159958,-355.312585130015,452.4377739632884,-132.30326703937965,-111.92610010215768,33.07624415667476,-91.75655466810971,176.89762639995436,85.82707860297671,-277.33183484506264,-145.45306555268772,38.22234340681484,153.0714349499241,56.94461410829405,13.130942261429325,130.33253231911536,-214.8648873479164,262.9335589534057,32.54116049283901,-247.61675371611108,-182.9247868620639,0
8,31.538422395234278,-79.24134129466076,-54.99981503533873,55.7026646503368,131.45845936724263,-38.6408533781135,99.67607642916403,-113.34160318523199,-169.5581175127291,0.22385435562863742,113.74569035442372,75.21034439738665,-73.68249459179542,-178.8893480805459,237.74026832053218,-263.80433517593985,264.9989473344058,-155.9363036239152,-14.259940061656078,-43.10781814680769,90.35401144838175,-141.1474822643812,-312.22965878238836,29.470283243144237,-295.0554827060645,234.45165914535136,-144.02274165433164,60.59900112656402,22.401277543558493,-57.712415747254994,-83.5564516788635,-64.58903753364662,5.0597307692213676,401.32719727750043,-123.62082943367409,-1.6586343152414784,207.37045465540524,-34.99798683562316,-124.97985999490732,-145.29004564756104,66.38130849471425,59.87769109680365,-149.67999929834195,-23.894215271364644,-173.87705021477586,59.64127173456316,-68.42942142736206,-83.7871880052379,50.31117495002408,-36.52834053314251,-182.31159658629744,170.89889144324684,-46.16200302239611,35.728564749151815,-49.31563461442617,345.66566535877496,-280.7647128946253,-44.79871043841811,151.1005717799429,18.0509264156577,-188.63850394560652,66.152726949912,21.679527514506034,-126.81263099963277,-71.17216439890971,551.6888220557219,-118.2211612349428,111.2469152065164,-72.9476132060596,138.16817073457068,-73.71054002551794,-25.93272493754334,38.860738037155116,-12.924249307861494,-176.09539121263882,-137.6404323038102,97.27328702494488,-40.89905901048614,205.9064435046058,186.2515792989191,-43.323563657675095,-66.81613974192457,-221.82768420614553,320.03494608221354,-62.80168156913774,-114.89100708117454,-255.99763429240815,-92.37834760101374,-43.4432328773987,-135.05723864592494,134.476750506266,105.13394128015871,-1.37748514073796,78.73342968970125,-53.76950361108102,140.51343063893975,-184.11829623831844,16.896879657194553,31.832706512865734,84.12341300113388,256.46116634876864,34.04276522469285,19.52391523317599,-36.11814483145175,-143.82399490832952,-199.01253869001113,433.67887341614545,-107.73372721904623,153.33687556430056,-146.95754523046872,122.66942823751712,-207.53708871372362,-261.98773084890274,94.21222649810284,30.660940919306725,399.84642481123535,-28.734114459472753,11.539132165887096,-150.38516309857937,217.23214880072317,-108.85915529258115,-14.604506242591,230.28649915671383,-144.82622875407765,278.8093790975732,-192.63969282662313,-82.73693971110856,-78.3916370167498,0
9,40.375964423636134,93.11140417235805,-26.0496535899942,-56.87203710867874,154.90158471037705,-175.48412491358138,-56.02540669474266,45.881947334373024,33.71335099652089,109.29423630976942,-111.7807809271522,-105.27660817160938,151.7826408864175,-217.06410252858356,134.38111711207713,18.68296168353541,61.73564958266233,-90.5580193404588,143.42636173369414,47.10855943290322,-224.56997106194729,31.920234670363925,-16.992460741155394,56.77538240646644,-100.44178366071068,69.558296477533,198.42143869144658,-61.96478313605477,-281.3976346665991,-90.74558025121785,26.335215719867875,-87.59533997715288,61.61995002455642,121.16164202892072,-83.88880368333602,-118.99513577050367,55.76888031291142,14.229601290682666,-39.871522890359095,-18.37083275599585,372.93572773941395,143.90431628954408,-145.61035356793747,-334.31267351777524,191.87901556980654,-119.01891292152982,45.3950806173103,-247.74142662614932,-131.87237662761825,-204.97066057404746,-8.484516603337724,150.71378708915228,-179.59195508935244,293.2078970283388,-157.31916535604913,-69.99048147014645,9.591875836206476,-27.536899869243747,30.334479099159005,-16.882299699082218,84.66098885236484,-60.49628065418884,-45.83985380984393,65.83649865315707,128.49350216677925,75.23835711958041,-12.447438672973355,-93.57793406692923,169.80759707688236,48.730679579634284,-43.55968337010567,111.6003063449973,-122.50028795920743,-47.180743224261576,5.715469877283539,18.046177634893468,203.35634209687817,-18.415578112706925,-149.7013943792588,-84.42504761969829,33.23677398419915,78.67528167862292,-109.84467378809934,-104.50288342033102,-73.80728924181925,46.03261085828544,22.39521001652109,60.952580988290364,169.6825201791592,-6.515504511655465,64.01131308535412,3.3777055035029804,-54.74236974173527,63.42589655428578,28.3879075061322,51.962847944747644,62.95641739846063,78.5131496405024,-31.123935814967574,12.937898878723203,33.96890748378243,19.940078951059522,-141.76557629747902,78.0187478286415,-331.8641489522363,335.98573915448446,143.73692699688266,-91.71605429984943,-106.49068553798924,101.9816268398667,5.767960630453514,-162.00089174927655,-137.3168748456781,332.16126490695274,90.64632157939025,-231.00815924351954,130.80888216652778,-136.23641375239444,-18.673795372613917,75.20018226297631,101.4567265159161,164.55067212269984,-184.80914597907667,-101.27296441276806,208.93191044377176,214.05447221139724,112.62291347624594,-3.1334274369681623,0
